415,,445,,480,,515,,555,,590,,630,,680,,NIR,,CLEAR,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
381.8786292924224,0.01033018029091326,413.33623079312736,0.012627114377768756,442.5590842832222,0.012518051320407286,475.00228103676375,0.011916552034352934,514.0600390600391,0.011982650856996235,553.0583136186585,0.013626859070249076,589.1263411953067,0.014117642828375798,626.2916099122996,0.008474328732081426,853.0950446467689,0.005012897224939028,351.67933185174564,0.0022661239284276213
385.9052022845126,0.016890960572710778,414.95405029887786,0.03228443209744625,444.49183931942554,0.03443972585006616,476.9057519057519,0.030743700017260345,515.9635099290272,0.0311072435417985,554.870271465099,0.032076692940567364,591.1094283939112,0.03598478582935383,628.132328994398,0.027714170646107705,854.8283884490781,0.025117431185119887,356.1085621430449,0.002464420396357525
386.5379494689839,0.042982998676715845,416.4534693845039,0.06076027702663822,445.64947905465147,0.05834271258845858,478.3150524529835,0.04989032564294349,517.3728104762588,0.05016298328634705,555.8936921005886,0.05049623151717375,592.1328490294007,0.05534347851101784,629.5128683059718,0.043467723376100276,856.2089277606519,0.04092291870433229,360.53779243434417,0.003191507445434061
387.1131741821397,0.06057850526436925,416.9098143236074,0.08297278637592775,446.3037971658662,0.07744692480294568,479.32169570100604,0.07061230654162598,518.3794537242813,0.07082004569850486,556.6990066990068,0.06879458891893453,592.9381636278188,0.0741265606121626,630.7208402035988,0.06067545020424592,857.4168996582789,0.058251826707323984,364.9670227256434,0.0038524956718675174
388.05270788029407,0.08185791956734367,417.80460832184974,0.10567405979709643,447.1091117642842,0.09715098383292098,480.1941198492923,0.09097074391577009,519.2518778725675,0.09157664979000057,557.7248241041344,0.08816626529790317,593.9639810329465,0.09408683126895534,632.1013795151727,0.08131087312089558,858.8933097553788,0.07788317703239178,369.39625301694264,0.004910076834160559
388.81328277880004,0.108016895844121,418.5875530703117,0.1284157269432138,447.9144263627022,0.12387143288648517,481.21993725441996,0.11049822466239823,519.9900829211174,0.11016584201139179,558.1754167961064,0.10623957194637823,594.4145737249186,0.11254099303837517,633.3668738841152,0.10021513639688662,860.0629333387956,0.09813774482809645,373.8254833082419,0.006430349754957154
389.59622752726204,0.13047580691559735,418.9231008196525,0.1466656118750358,448.80922036094444,0.1503010471204187,481.7951619675757,0.13033731414434468,520.8960618443377,0.1295063575168287,559.0478409443926,0.12750686813186807,595.2869978732048,0.13450508097923008,633.9420985972711,0.11583712099418908,860.8394867015556,0.11581288475921991,378.2547135995412,0.008479413256900159
389.9317752766028,0.14899229043208106,419.3257581188616,0.16353403141361245,449.59216510940644,0.17810000863011322,482.54295409467824,0.151111229832247,521.6007121179534,0.151526708146005,559.8531555428108,0.15331845837408675,596.0923124716228,0.16086198650825612,634.8145227455573,0.13192998101375064,861.4434726503691,0.13139678384442766,382.8517177655109,0.0112335308670386
